episode,MADDPG_reward,MADDPG_latency,MADDPG_energy,MADDPG_completion_rate,LLM_MADDPG_reward,LLM_MADDPG_latency,LLM_MADDPG_energy,LLM_MADDPG_completion_rate,LLM_only_reward,LLM_only_latency,LLM_only_energy,LLM_only_completion_rate
207,0.1493,13.354234094544456,1.0757,0.5128,0.7154,14.472681170689397,1.0452,0.8506,0.6629,7.8837,0.8039,0.7693
208,0.1503,14.757718326329082,1.0716,0.5147,0.5994,14.52628395967006,1.0771,0.7739,0.574,7.6399,0.8551,0.7337
209,0.1513,13.037557052206466,1.0596,0.5019,0.5635,15.172516703248174,1.0535,0.7706,0.606,7.6887,0.7869,0.7729
210,0.3025,14.374209743581506,1.0593,0.5752,0.6402,13.04308162064505,1.0703,0.7989,0.6133,7.4139,0.8118,0.7453
211,0.1558,13.593661111496703,1.0785,0.4869,0.6437,15.06638235090288,1.059,0.8562,0.5929,7.7691,0.7918,0.7499
212,0.1822,15.910607733418296,1.0804,0.6057,0.5611,15.629857290703045,1.0632,0.7863,0.5349,7.7881,0.7974,0.6983
213,0.1749,15.451843769021934,1.0814,0.5249,0.6246,13.508218068680316,1.0699,0.8315,0.6284,7.5672,0.832,0.8108
214,0.1622,14.314370012303552,1.1025,0.495,0.665,13.393946002000199,1.0384,0.8666,0.6366,7.2104,0.7555,0.7717
215,0.1196,11.86188279230521,1.0525,0.484,0.6625,17.522823979311653,1.0548,0.8365,0.594,7.4245,0.7769,0.7753
216,0.1687,13.90162516514579,1.0638,0.4692,0.6727,15.155049679988856,1.0685,0.8823,0.5831,7.4311,0.754,0.7424
217,0.1006,14.081019049289221,1.099,0.4747,0.6578,14.789248346251679,1.0553,0.8013,0.5194,7.7553,0.8028,0.7232
218,0.1255,15.542307475972285,1.0706,0.469,0.602,15.42251497971663,1.0838,0.8264,0.5143,7.578,0.7529,0.714
219,0.1151,14.475086560622579,1.0964,0.4817,0.6014,15.168513272795279,1.0726,0.8043,0.5577,7.5824,0.7517,0.7495
220,0.1414,14.397397676379178,1.0727,0.4611,0.5534,15.066611543501025,1.0595,0.7924,0.5528,7.5633,0.8247,0.7447
221,0.2425,14.83695900951689,1.0696,0.5911,0.7621,15.366765369394182,1.0711,0.8785,0.6621,7.9639,0.8337,0.7744
222,0.055,13.56147538244769,1.0826,0.4109,0.638,14.497414671994179,1.067,0.8308,0.6332,7.6861,0.7549,0.7601
223,0.1706,13.42029809826631,1.0609,0.4938,0.6211,14.471681603368909,1.0734,0.8182,0.6122,7.7225,0.8445,0.7743
224,0.0677,14.276697645473345,1.0562,0.4131,0.5715,14.230445812747792,1.0567,0.784,0.588,7.5651,0.8049,0.7851
225,0.1197,14.585963758978975,1.0638,0.4536,0.8418,12.99680136876298,1.037,0.9235,0.5285,7.6923,0.8007,0.7055
226,0.1905,13.589451108355659,1.0836,0.5108,0.5608,13.537426804443832,1.0465,0.812,0.6663,7.4924,0.8134,0.7699
227,0.1449,13.720725718008447,1.0886,0.4882,0.6056,14.426202406359991,1.0622,0.7897,0.5638,7.7694,0.79,0.7059
228,0.094,15.280370139387761,1.0933,0.4503,0.6643,13.676805932687332,1.0675,0.8599,0.5182,7.4784,0.7915,0.7216
229,0.1107,14.572587079729947,1.0794,0.4792,0.6768,14.684951044252715,1.0606,0.8249,0.5839,7.8523,0.8413,0.7445
230,0.1739,13.510089799075772,1.1051,0.5632,0.7014,12.753779273599871,1.0562,0.8627,0.6486,7.552,0.7391,0.7752
231,0.1109,15.511557826861278,1.0753,0.4617,0.7604,15.300459072596174,1.0771,0.8792,0.6508,7.8901,0.8499,0.7825
232,0.1538,13.506381860290055,1.0699,0.4798,0.6688,15.393881875770976,1.0545,0.8457,0.5019,8.0983,0.7744,0.7095
233,0.1465,16.227280898600043,1.0627,0.5223,0.5589,16.33710479930307,1.0471,0.7849,0.6507,7.7033,0.7902,0.7783
234,0.1154,14.335836262974233,1.0974,0.4455,0.6144,15.7242898760021,1.0573,0.8166,0.5462,7.9767,0.7789,0.7349
235,0.2414,15.303556244804026,1.0754,0.5861,0.6534,17.831979740851285,1.0643,0.8381,0.5066,7.8693,0.8162,0.7195
236,0.1737,14.113160091446998,1.0921,0.4583,0.7761,13.208706898649169,1.0775,0.8915,0.6441,7.419,0.8238,0.7879
237,0.0542,15.333857285813181,1.0811,0.4576,0.5329,12.722912356942706,1.0867,0.7889,0.6469,7.7275,0.7957,0.7745
238,0.1539,14.72870019802981,1.0847,0.4687,0.7144,14.511809503208141,1.061,0.8666,0.6014,7.8098,0.7955,0.754
239,0.1158,14.324186580537226,1.0822,0.445,0.6422,14.10419282433799,1.0589,0.8527,0.5977,7.829,0.8133,0.7303
240,0.1841,15.19177428378642,1.0632,0.5203,0.6877,13.682390671937009,1.0767,0.8399,0.6382,7.7402,0.8424,0.7553
241,0.1101,14.174433563331291,1.0855,0.4889,0.6214,15.432209200705078,1.057,0.7975,0.6337,7.737,0.809,0.79
242,0.1406,17.057812250815697,1.0714,0.5017,0.569,15.897518388479716,1.0474,0.7928,0.6513,8.4236,0.7927,0.7585
243,0.1685,14.384184620144445,1.0705,0.4839,0.68,14.388282300238124,1.0763,0.8143,0.594,7.7315,0.8182,0.7214
244,0.1847,15.202564451514641,1.1618,0.5324,0.6727,13.762699904346517,1.0764,0.856,0.6645,7.4511,0.8251,0.7965
245,0.0916,14.037783479980323,1.0777,0.4341,0.6944,14.05320729002753,1.0517,0.8409,0.6693,7.6459,0.8441,0.7975
246,0.1305,16.14621881903906,1.076,0.472,0.6249,14.723961706684017,1.0631,0.829,0.5198,7.4151,0.7847,0.7136
247,0.124,15.110162782295506,1.0687,0.46,0.5834,15.451027208596235,1.0573,0.7983,0.6444,7.5909,0.7488,0.7894
248,0.1158,14.53353479038361,1.0935,0.4657,0.5158,14.920895131561227,1.0739,0.7572,0.585,7.5752,0.8267,0.7048
249,0.2244,14.506473029712824,1.0788,0.5211,0.6819,15.639107880971466,1.0457,0.8468,0.5659,7.5611,0.8063,0.7421
250,0.163,14.287721896206225,1.0741,0.5023,0.6538,15.012671304938156,1.0633,0.8011,0.6042,7.4742,0.8327,0.7456
251,0.0877,12.838027809431072,1.0637,0.4188,0.5561,12.428722312844329,1.0654,0.7707,0.5095,7.7442,0.7568,0.6974
252,0.1855,14.66600757257034,1.0514,0.526,0.5856,14.939519402330442,1.0552,0.8073,0.5861,7.615,0.7989,0.7632
253,0.2393,14.001413136090475,1.0847,0.531,0.5903,14.812027521090835,1.0808,0.7713,0.6481,7.584,0.7656,0.7973
254,0.1899,14.728137534995732,1.0714,0.4876,0.5189,15.623351620805703,1.0554,0.7701,0.5363,7.3933,0.7965,0.703
255,0.0747,14.767357722066892,1.0695,0.4706,0.5652,13.843061193743317,1.0508,0.7982,0.5725,7.6068,0.8175,0.7547
256,0.1209,16.082736627120532,1.0866,0.519,0.5429,15.498049725823687,1.0723,0.7598,0.6597,7.8818,0.8298,0.8086
257,0.1992,14.774330713104645,1.0457,0.5334,0.5932,14.394901202944302,1.0572,0.8205,0.5729,7.8883,0.8222,0.736
258,0.1099,15.676223937143687,1.0521,0.4719,0.5702,14.747264318844174,1.0413,0.7997,0.5609,7.7265,0.7955,0.7326
259,0.1612,12.641534050278834,1.0698,0.487,0.5079,13.206814853861449,1.0615,0.7788,0.5749,7.5857,0.7999,0.7459
260,0.1756,16.137741381384075,1.0763,0.4721,0.7634,13.743067003874732,1.0579,0.8883,0.5883,7.7494,0.7893,0.7254
261,0.0985,15.07690173005683,1.0673,0.4735,0.7095,14.50838999555735,1.0694,0.8473,0.6074,7.4961,0.8138,0.7305
262,0.1369,14.871096661197157,1.1249,0.4431,0.5673,15.750789615727335,1.036,0.8047,0.6361,8.4791,0.8037,0.8244
263,0.0,14.86672462319604,1.0781,0.4116,0.641,15.878861854927406,1.0656,0.8207,0.5769,7.4714,0.7739,0.7349
264,0.0923,14.352698272717895,1.0686,0.4121,0.6513,14.584995430684087,1.0707,0.8425,0.639,7.7887,0.7759,0.7317
265,0.1264,11.77664411761586,1.0692,0.4809,0.7056,13.689740681058614,1.0459,0.8447,0.5907,7.761,0.8007,0.7542
266,0.081,13.87276252807703,1.0575,0.4807,0.5652,14.988789636608516,1.0684,0.7728,0.5575,7.5944,0.8287,0.7432
267,0.2099,15.849449385213433,1.0897,0.5351,0.6992,14.432077479432841,1.0628,0.8363,0.6119,7.935,0.8413,0.7143
268,0.0714,15.23109019711313,1.0631,0.4705,0.5848,13.667694940909989,1.0551,0.8179,0.622,7.6629,0.7315,0.751
269,0.1152,13.424659266342182,1.0526,0.5059,0.5301,14.210799684362216,1.0599,0.7768,0.5949,7.6469,0.759,0.7655
270,0.1402,15.495788529072195,1.0665,0.4851,0.6747,13.002960933542303,1.0476,0.8107,0.5096,7.6265,0.834,0.7188
271,0.1984,14.629178755175099,1.0817,0.5654,0.7149,15.07369994239753,1.0571,0.8519,0.5289,7.3145,0.7773,0.709
272,0.0682,14.677698218967052,1.0769,0.4339,0.8063,13.794626668550768,1.059,0.9072,0.5485,7.3784,0.7366,0.7031
273,0.1844,15.07472258687164,1.0838,0.4861,0.5418,15.603140168468835,1.057,0.7982,0.548,7.5384,0.7433,0.7491
274,0.1317,13.896812453621177,1.0844,0.4543,0.6754,14.212134079794405,1.0726,0.8326,0.6145,7.5253,0.859,0.7315
275,0.0863,12.473027215130973,1.0745,0.4756,0.5986,14.67589643052168,1.0624,0.8183,0.5031,7.6556,0.7992,0.7462
276,0.1505,14.159226665821002,1.077,0.4842,0.6829,15.386602651465264,1.072,0.872,0.6285,7.3833,0.8089,0.7776
277,0.1378,14.84611344750251,1.0704,0.4718,0.526,15.227729922018154,1.0567,0.7407,0.5451,7.531,0.8172,0.704
278,0.101,14.25170981332678,1.0846,0.4791,0.5415,12.944957490750253,1.066,0.7719,0.5527,7.5255,0.8187,0.7202
279,0.1304,14.765017003547705,1.0604,0.4392,0.5766,14.070873974396168,1.0617,0.7767,0.5897,7.5213,0.7793,0.7341
280,0.109,14.118415213838162,1.0652,0.5311,0.6375,15.996693538874993,1.0619,0.845,0.5367,7.4957,0.7886,0.7212
281,0.1307,13.86234877295964,1.0841,0.4492,0.5882,14.96808098350898,1.0726,0.8044,0.6504,7.1918,0.8304,0.7736
282,0.1545,15.430524207149091,1.0863,0.5081,0.6804,15.635121352299004,1.0483,0.8324,0.5145,7.0254,0.7894,0.7249
283,0.1952,13.907602567097225,1.0944,0.5307,0.7074,14.73150976787062,1.0387,0.8362,0.5755,7.2746,0.7445,0.7375
284,0.0673,14.409145954423167,1.0746,0.4368,0.6787,14.131362674050822,1.0624,0.8282,0.6444,8.0293,0.7641,0.7694
285,0.2182,13.842330589403806,1.0816,0.5586,0.7514,14.135718933175195,1.0599,0.8587,0.6047,7.2072,0.7778,0.7461
286,0.0335,14.435379831904031,1.0783,0.4407,0.6686,14.928302342370415,1.0701,0.8243,0.5497,7.4287,0.7926,0.7437
287,0.1137,13.263793555584982,1.0723,0.4655,0.5558,13.629707888093742,1.065,0.7667,0.5715,7.6471,0.7974,0.7618
288,0.1461,13.668538284589559,1.0723,0.5033,0.7379,14.29655836204787,1.0641,0.8787,0.6201,7.5609,0.7709,0.7353
289,0.1315,14.643399021334213,1.0901,0.4238,0.6017,12.858031036776794,1.0606,0.7866,0.6655,7.4959,0.8238,0.8037
290,0.09,15.156453688887954,1.0731,0.4439,0.7094,15.169452973097442,1.0711,0.8638,0.6518,7.5926,0.8027,0.8059
291,0.1078,13.783139356030546,1.0792,0.4785,0.7575,14.269231732794317,1.0741,0.8666,0.5582,7.2116,0.7976,0.7166
292,0.0942,13.640711244164123,1.068,0.44,0.681,15.520134455608252,1.0556,0.8193,0.6697,7.2856,0.7793,0.7809
293,0.089,13.314802106068843,1.0689,0.4514,0.5461,14.823633624534507,1.0601,0.7686,0.5006,7.5086,0.7549,0.6953
294,0.153,14.462468756309509,1.0573,0.4872,0.5883,14.742489913224198,1.0798,0.7829,0.5047,7.2821,0.8337,0.7139
295,0.13,12.94348135342528,1.0619,0.4353,0.747,13.713534292615224,1.0452,0.8528,0.6401,7.2714,0.7564,0.7573
296,0.082,15.463412770578058,1.0794,0.472,0.6445,16.054155741124738,1.0575,0.8112,0.5339,7.7305,0.8131,0.7422
297,0.1529,15.172133155479118,1.0693,0.495,0.6638,16.132415575724636,1.0417,0.8604,0.5103,7.3716,0.7743,0.6536
298,0.1255,13.066139801642262,1.0668,0.4459,0.7133,14.084613721473225,1.0625,0.8493,0.5403,7.6944,0.7448,0.718
299,0.1475,14.971082289918373,1.1142,0.5347,0.711,13.54147097300582,1.0504,0.8607,0.5724,7.0,0.7263,0.7309
300,0.1386,14.499267751512084,1.0788,0.4879,0.6838,13.834690302310017,1.0504,0.8296,0.6242,7.1919,0.7489,0.7492
301,0.0722,15.292994543383708,1.1072,0.4493,0.6517,13.781006796492214,1.042,0.84,0.6061,7.3943,0.8016,0.7636
302,0.0836,13.777990368678903,1.0713,0.4478,0.6465,15.087239644876242,1.0587,0.7996,0.5404,7.3306,0.7959,0.7215
303,0.1418,15.59581421700917,1.0719,0.5327,0.7306,13.833801411395994,1.0648,0.886,0.5856,7.0,0.8491,0.748
304,0.135,14.800957839943347,1.0889,0.5043,0.7115,16.114411588430887,1.045,0.8722,0.6575,7.2402,0.793,0.7879
305,0.106,14.84490489283254,1.087,0.446,0.6569,15.73770402898388,1.0423,0.8263,0.6386,7.7758,0.734,0.8098
306,0.1116,14.155859345821167,1.0799,0.415,0.7528,12.965129504347903,1.0636,0.9055,0.5549,7.3324,0.8313,0.7776
307,0.1632,15.050569823378735,1.0663,0.5149,0.6703,14.958965762090571,1.0354,0.8496,0.667,8.1949,0.8133,0.7635
308,0.0786,14.00066031714087,1.0654,0.444,0.6219,14.496797767648033,1.0654,0.8533,0.6205,7.135,0.7544,0.7351
309,0.1293,16.202510736330538,1.0698,0.4687,0.6307,15.502191461207486,1.0667,0.8293,0.5106,7.3174,0.7673,0.6983
310,0.095,13.712366131394742,1.0739,0.4533,0.6175,15.274198229514505,1.053,0.7891,0.506,7.2609,0.8021,0.6842
311,0.0938,14.091914200343172,1.0775,0.4113,0.6692,16.54850184362174,1.0511,0.8231,0.5286,7.4793,0.8327,0.7236
312,0.1526,13.306901390670541,1.0788,0.495,0.7769,15.569781089217745,1.0177,0.905,0.6237,7.458,0.7821,0.7593
313,0.1399,12.912006919655859,1.0747,0.4777,0.6365,14.16589517339938,1.0536,0.7915,0.5312,7.3262,0.7378,0.7314
314,0.139,15.18177670293026,1.0675,0.4722,0.7083,16.098924247958486,1.0466,0.853,0.587,7.2484,0.8002,0.7414
315,0.1607,15.523981723628644,1.0521,0.4981,0.6515,14.469415814423833,1.0504,0.7718,0.5159,7.0,0.8155,0.7212
316,0.1026,15.572735680441351,1.0806,0.5005,0.6815,15.054945891610036,1.0604,0.8577,0.6566,7.0,0.8144,0.7957
317,0.132,14.363394312203539,1.0736,0.4708,0.5963,14.596542559034035,1.0626,0.7962,0.5585,7.2399,0.7992,0.7119
318,0.087,15.092915879187359,1.0725,0.4835,0.6888,15.924474587549566,1.0495,0.8367,0.6544,7.3849,0.7487,0.7368
319,0.1153,14.828505878998833,1.0694,0.4733,0.6929,14.4458384328911,1.0483,0.845,0.6606,7.4719,0.7919,0.7776
320,0.0947,14.249617822911452,1.1003,0.4903,0.7465,14.857965285585083,1.0538,0.8605,0.501,7.0401,0.8188,0.6903
321,0.1047,13.907824997506125,1.0888,0.4613,0.7266,13.626651268192084,1.0466,0.8436,0.5789,7.0,0.797,0.7466
322,0.1269,13.628707170464084,1.113,0.4543,0.6293,14.810732727828412,1.0594,0.8155,0.5042,7.3981,0.7877,0.7115
323,0.0632,15.55689178487684,1.0756,0.4911,0.7912,14.976219831501025,1.0532,0.8882,0.6545,7.0308,0.7562,0.7645
324,0.1941,15.136670448738254,1.082,0.5419,0.7322,13.489220837494818,1.0462,0.8483,0.5881,7.0,0.8086,0.7581
325,0.0545,14.214707070767783,1.0508,0.4685,0.7335,15.82665740520595,1.0442,0.901,0.5127,7.1045,0.7268,0.7201
326,0.0451,14.149864284198742,1.0608,0.4421,0.7211,14.3405891798947,1.0556,0.8588,0.5187,7.0985,0.7467,0.6849
327,0.1519,12.891544061138223,1.0724,0.4927,0.6876,16.11162699299123,1.0596,0.8361,0.5652,7.4585,0.812,0.7081
328,0.1354,15.955403991270133,1.0681,0.506,0.7411,14.138828079004684,1.0629,0.8699,0.6598,7.3567,0.8044,0.7921
329,0.1279,13.035615393707905,1.0732,0.4915,0.7612,15.417251034107572,1.0728,0.8789,0.6178,7.0392,0.8248,0.741
330,0.1282,15.778420206042199,1.0591,0.4637,0.6076,15.873859982048742,1.0481,0.8,0.6475,7.4624,0.8479,0.8055
331,0.0995,15.90854894101902,1.0745,0.4715,0.6941,15.015317548828,1.0528,0.8214,0.5623,7.2158,0.7832,0.7247
332,0.0598,16.843786370629903,1.0864,0.4273,0.7158,15.166854717709485,1.0404,0.8818,0.5073,7.4082,0.7855,0.7222
333,0.1038,15.199655440485682,1.0892,0.4302,0.7534,16.54545978745441,1.0703,0.8619,0.6656,7.4456,0.7742,0.7679
334,0.0701,14.979252164188747,1.0902,0.4406,0.8208,13.751437759074872,1.0432,0.939,0.5029,7.1441,0.7837,0.6882
335,0.1447,13.294574785843574,1.0653,0.4718,0.685,13.34176945370778,1.047,0.8214,0.6611,7.2956,0.7956,0.7473
336,0.0945,13.662085415724782,1.0687,0.5093,0.7059,14.551392658074995,1.0644,0.8695,0.5627,7.1106,0.8254,0.7218
337,0.0643,14.421352681425894,1.0826,0.4122,0.7065,13.894643854430546,1.0681,0.8719,0.5017,7.3852,0.7792,0.6833
338,0.0874,14.696598086221861,1.0577,0.4415,0.6879,14.729117046612448,1.0761,0.8453,0.6172,7.8448,0.8257,0.7257
339,0.1208,14.694974366147195,1.0869,0.4582,0.7213,13.437848100841945,1.0742,0.8286,0.6667,7.3776,0.8077,0.7813
340,0.0772,15.11241474504368,1.072,0.4659,0.801,12.03458819017453,1.027,0.9025,0.6642,7.4926,0.7323,0.8119
341,0.0661,14.06039006989681,1.0685,0.446,0.6747,15.733532332526881,1.0557,0.8609,0.5274,7.3129,0.8245,0.6974
342,0.1145,14.781719016192177,1.0723,0.5164,0.7798,13.546916796137815,1.0602,0.8651,0.5308,7.1868,0.7592,0.71
343,0.1151,14.150955628813097,1.0409,0.5068,0.6321,16.32726031992253,1.0572,0.8091,0.5961,7.1863,0.7993,0.7837
344,0.0818,13.770383897812211,1.062,0.4517,0.7132,16.48751239286465,1.0667,0.8399,0.6083,7.0,0.7627,0.7627
345,0.0839,14.411271142180777,1.0692,0.4233,0.7306,14.092715885271648,1.044,0.8749,0.6257,7.0621,0.7427,0.7529
346,0.1162,15.954941361026908,1.0812,0.4791,0.872,15.438039299043698,1.0548,0.9655,0.5308,7.4041,0.7673,0.6881
347,0.0412,14.889777753275107,1.0732,0.4306,0.7366,14.077965955443224,1.0644,0.8682,0.663,7.4019,0.7902,0.7703
348,0.0437,14.301752013771496,1.089,0.4,0.6028,13.444783842097902,1.043,0.7882,0.6086,7.0703,0.8184,0.735
349,0.0754,15.216520896916684,1.0837,0.4402,0.6179,14.102600449143464,1.0463,0.8429,0.644,7.2507,0.7732,0.7557
350,0.0988,15.292825947120756,1.0691,0.4643,0.7611,15.551000320901126,1.0591,0.8846,0.5918,7.1894,0.8386,0.7373
351,0.1231,15.01834088133065,1.1363,0.475,0.8024,17.31140998488091,1.0591,0.9007,0.5704,7.3719,0.8223,0.7224
352,0.1763,13.898023190579273,1.0597,0.4813,0.7865,14.151116075403408,1.0759,0.8895,0.6661,7.6708,0.7795,0.7456
353,0.1493,14.491063405118066,1.0636,0.4893,0.7726,15.311774663053054,1.0516,0.8663,0.599,7.3825,0.7484,0.7468
354,0.1043,14.637564629370122,1.0569,0.4596,0.8429,14.6175422510651,1.0505,0.9339,0.6474,7.107,0.7763,0.7614
355,0.1115,14.993387663351157,1.0764,0.4791,0.7243,14.826695851510301,1.0667,0.8784,0.6621,7.2293,0.7862,0.7682
356,0.0681,12.901757207946867,1.0751,0.4181,0.8252,15.377922332225642,1.049,0.9078,0.6148,7.5356,0.8058,0.7573
357,0.1132,11.361198305423029,1.0847,0.4972,0.6487,14.708426268139005,1.0604,0.8369,0.5933,7.0,0.7617,0.7342
358,0.102,14.670668880261134,1.0883,0.4736,0.6999,15.131509306937195,1.0592,0.8119,0.5006,7.1552,0.809,0.7055
359,0.1304,16.08080283293485,1.0685,0.4452,0.637,13.938263919684212,1.0637,0.8138,0.5068,7.4256,0.8019,0.7014
360,0.0796,13.959804142269725,1.0913,0.4545,0.7445,14.483764730379278,1.0627,0.8611,0.5341,7.546,0.8023,0.7131
361,0.1411,14.610273702488854,1.0855,0.4857,0.7607,15.953697829886192,1.0629,0.8838,0.5316,7.4155,0.7935,0.7086
362,0.1877,13.534588734452688,1.0494,0.5105,0.772,14.728681499117847,1.0579,0.866,0.5433,7.1778,0.8181,0.7013
363,0.1148,14.075888119472424,1.0781,0.4322,0.7683,15.530250497924857,1.0627,0.8537,0.5518,8.3313,0.8039,0.7367
364,0.1388,13.949252659468016,1.0615,0.4753,0.699,13.292578958348349,1.0501,0.8443,0.5612,7.3936,0.8204,0.7497
365,0.1528,14.414597921097354,1.0602,0.4758,0.7505,14.778159949595834,1.0493,0.8738,0.5715,7.3868,0.8069,0.7218
366,0.1047,13.824769839495184,1.0901,0.4516,0.6588,13.894244396476417,1.0677,0.8511,0.5168,7.3097,0.8014,0.7164
367,0.1339,14.250138813386261,1.0844,0.503,0.8588,13.613882806694328,1.0668,0.939,0.5072,7.3478,0.7562,0.6879
368,0.1254,14.89894887397552,1.0859,0.4585,0.7419,14.980280681222773,1.0561,0.8837,0.6146,7.1522,0.7337,0.7283
369,0.1303,14.515694652786838,1.0707,0.533,0.7286,12.550416945606395,1.0552,0.8297,0.5913,7.8393,0.7584,0.7253
370,0.0922,15.540424628789086,1.052,0.5173,0.8736,14.684840619062292,1.0487,0.9564,0.5755,7.3836,0.7385,0.7117
371,0.1292,14.703638444427284,1.0527,0.4865,0.675,14.36228705818358,1.0719,0.855,0.6079,7.4662,0.7736,0.7835
372,0.1516,13.333385553893562,1.0593,0.4589,0.6826,15.394261597942485,1.0294,0.85,0.6407,7.3171,0.8029,0.7602
373,0.1956,15.161347415718259,1.0852,0.4852,0.6841,14.401442849018617,1.0721,0.7942,0.5727,7.5441,0.8127,0.734
374,0.1746,15.423171157511845,1.0659,0.5166,0.7555,14.185107698111072,1.0459,0.8796,0.609,7.1193,0.7425,0.7713
375,0.2294,14.087863431239123,1.0894,0.5319,0.7898,15.647578299901593,1.059,0.8842,0.6621,7.5369,0.7337,0.7582
376,0.0991,15.20984942555614,1.0627,0.4413,0.8106,16.28099675163722,1.0546,0.8987,0.6427,7.3849,0.798,0.7537
377,0.174,14.550539048578207,1.0928,0.5047,0.9381,13.235678562225525,1.0567,0.9552,0.5724,7.8165,0.8007,0.7193
378,0.1441,15.5567427672689,1.0824,0.454,0.5998,13.832143490898146,1.0717,0.8063,0.6096,7.6513,0.8168,0.7328
379,0.2355,14.722861574789,1.0599,0.6009,0.7991,13.505760559038361,1.0491,0.878,0.5301,8.1893,0.7827,0.7209
380,0.1017,12.73937215964929,1.0714,0.4754,0.7166,13.625086078727906,1.0456,0.8602,0.5953,7.5296,0.7237,0.7807
381,0.1014,15.340330485267296,1.0835,0.5018,0.7136,16.428698907784717,1.0513,0.8802,0.6668,7.2997,0.7263,0.8047
382,0.1133,16.395550204838667,1.0721,0.4921,0.7104,14.3248694426803,1.0452,0.8456,0.5881,7.5277,0.7562,0.707
383,0.0458,14.20844943777056,1.0656,0.4465,0.6892,14.313476358735562,1.0554,0.8372,0.6577,7.5439,0.7402,0.7897
384,0.1188,12.940386970082205,1.1009,0.4491,0.8697,15.36060723651861,1.0572,0.9122,0.5692,7.6447,0.8129,0.7632
385,0.1094,14.63240147160367,1.0608,0.4,0.8097,15.301050650207088,1.0557,0.9194,0.6698,7.1437,0.7633,0.7654
386,0.1514,16.62738040446616,1.0582,0.5169,0.7513,15.798913100110497,1.0716,0.8587,0.5985,7.2182,0.786,0.7188
387,0.1611,15.458997630506184,1.0405,0.4971,0.8432,15.545929438180687,1.0459,0.9095,0.5072,7.4727,0.7928,0.7246
388,0.2312,13.887027257547008,1.0601,0.5939,0.6416,16.14488734878998,1.0823,0.8343,0.5997,7.2793,0.7847,0.7483
389,0.1906,15.42238565092552,1.074,0.5036,0.6532,15.387108224041237,1.0556,0.8344,0.5467,7.2763,0.8475,0.7301
390,0.1229,15.043235927179587,1.047,0.4743,0.5928,14.59724689605684,1.0349,0.7665,0.5055,7.5638,0.8053,0.703
391,0.1095,14.3253979516399,1.1119,0.4573,0.6952,12.799718050379518,1.0424,0.8573,0.6395,8.2493,0.7976,0.7842
392,0.173,14.788970431277384,1.0821,0.5372,0.7543,14.507621091511846,1.0598,0.8724,0.5469,7.9706,0.7846,0.7309
393,0.0925,16.13011217587148,1.0758,0.4,0.749,16.556983735965837,1.0664,0.8726,0.6354,7.4102,0.7503,0.7671
394,0.2353,14.595844478320355,1.0771,0.5511,0.7511,15.416236951446841,1.0555,0.9018,0.549,7.478,0.7722,0.7346
395,0.2069,14.342233502435585,1.0832,0.5078,0.6407,13.167211808228377,1.0397,0.8357,0.533,8.3603,0.7553,0.7322
396,0.1337,13.865369892350499,1.0633,0.4821,0.7946,13.962025718387995,1.0393,0.9192,0.6656,7.2315,0.7305,0.7878
397,0.0786,14.260689549200341,1.0674,0.4861,0.7539,14.481784024025023,1.057,0.8597,0.5615,7.6513,0.7533,0.7172
398,0.2175,14.314110704140951,1.0654,0.5037,0.7873,15.119152623725018,1.0428,0.9202,0.6022,7.6197,0.7953,0.7534
399,0.1523,15.5239752146883,1.076,0.4642,0.6024,13.903725629771957,1.0348,0.787,0.6037,7.4872,0.7493,0.7603
400,0.2141,13.840267220114736,1.0639,0.5755,0.7555,15.96508591595424,1.0584,0.8648,0.5953,7.6182,0.8221,0.7515
401,0.0874,14.974541172448468,1.047,0.4437,0.6495,13.284235052726363,1.0535,0.823,0.6555,7.6485,0.7967,0.7923
402,0.133,14.657153087766288,1.073,0.4665,0.7037,14.258777055479808,1.0584,0.8616,0.6147,7.8591,0.8298,0.7714
403,0.161,13.87336257871492,1.0621,0.4837,0.7678,15.044883560901248,1.0526,0.9065,0.5686,8.0817,0.8298,0.7383
404,0.1637,15.801034215206888,1.064,0.4573,0.7358,15.009114742707883,1.0757,0.867,0.6466,8.0209,0.7689,0.7662
405,0.142,15.42626393958046,1.0725,0.5242,0.6687,15.024292060387262,1.0471,0.8658,0.5308,7.3353,0.81,0.7238
406,0.191,15.622142751999933,1.0515,0.5507,0.7278,15.645106261831605,1.0465,0.9011,0.5925,7.6135,0.7938,0.7051
407,0.1156,14.448760273232484,1.0572,0.4261,0.6191,14.251424188349802,1.0691,0.7884,0.6616,7.1744,0.8394,0.8137
408,0.1579,16.1762907910952,1.0639,0.4862,0.8059,14.675354377583725,1.0336,0.9273,0.6063,7.7295,0.7863,0.7989
409,0.1704,14.740670700303697,1.0682,0.4631,0.7101,14.00838989400008,1.0805,0.8573,0.6389,7.6226,0.7726,0.7739
